title,abbr,key,category,parent,parent_key,description,url,jurisdiction,jurisdiction_code,source,source_url,address,contact,email,tags,created_at,updated_at
Child Protection/Youth Services,,pe/child-protection-youth-services,,Community Services and  Seniors,pe/community-services-and-seniors,,http://www.gov.pe.ca/sss/cafs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Rona Smith,,,6/7/13,6/7/13
Child Support Guidelines Office,,pe/child-support-guidelines-office,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/lacs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Fourth Floor,Shaw Building 95 Rochford Street PO Box 2000 Charlottetown, PEI C1A 7N8","Barrie L. Grandy, QC",,,6/7/13,6/7/13
Classification Services,,pe/classification-services,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/psc-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"First Floor Shaw Building North 105 Rochford Street P.O Box 2000 Charlottetown, PEI C1A 7N8",Andrew M Thompson,,,6/7/13,6/7/13
Client Services,,pe/client-services,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/itss-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Sullivan Building, 5th floor PO Box 2000 Charlottetown PE C1A 7N8","Norman MacDonald, COO",,,6/7/13,6/7/13
Client Support,,pe/client-support,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/itss-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Sullivan Building, 5th floor PO Box 2000 Charlottetown PE C1A 7N8","Norman MacDonald, COO",,,6/7/13,6/7/13
Climate Change and Air Management,,pe/climate-change-and-air-management,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/env-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Jones Building, 4th Floor 11 Kent Street PO Box 2000, Charlottetown, PE C1A 7N8","Jim Young, P.Eng.",,,6/7/13,6/7/13
Clinical Information System,,pe/clinical-information-system,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/itss-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Sullivan Building, 5th floor PO Box 2000 Charlottetown PE C1A 7N8","Norman MacDonald, COO",,,6/7/13,6/7/13
Clinical Services,,pe/clinical-services,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/cacs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"109 Water Street Summerside, PE C1N 1A8",John R Picketts,,,6/7/13,6/7/13
Collections,,pe/collections,,Tourism and Culture,pe/tourism-and-culture,,http://www.gov.pe.ca/tourism/mahf-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,Beaconsfield 2 Kent Street Charlottetown PEI C1A 1M6,Harry KiellyDr. David L Keenlyside,,,6/7/13,6/7/13
Commercial and Resource Lending,,pe/commercial-and-resource-lending,,Innovation and Advanced Learning,pe/innovation-and-advanced-learning,,http://www.gov.pe.ca/ial/fp-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Commercial and Resource Lending 98 Fitzroy Street, 2nd Floor PO Box 1176 Charlottetown, Prince Edward Island C1A 1R7 Canada Developmental Lending 94 Euston Street, 2nd Floor PO Box 1176 Charlottetown, Prince Edward Island C1A 7M8","Jamie Aiken, CA",,,6/7/13,6/7/13
Communications PEI,,pe/communications-pei,,Executive Council Office,pe/executive-council-office,,http://www.gov.pe.ca/eco/cp-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Telephone: (902) 368-4000
Tollfree: 1 800 236",Sheri Coles,,,6/7/13,6/7/13
Communications,,pe/communications,,Health PEI,pe/health-pei,,http://www.healthpei.ca/cdai-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Pamela Trainor,,,6/7/13,6/7/13
Community and Correctional Services,,pe/community-and-correctional-services,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/cacs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"109 Water Street Summerside, PE C1N 1A8",John R Picketts,,,6/7/13,6/7/13
Community Hospitals and Primary Health Care,,pe/community-hospitals-and-primary-health-care,,Health PEI,pe/health-pei,,http://www.healthpei.ca/chaphc-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Deborah Bradley,,,6/7/13,6/7/13
Community Hospitals East,,pe/community-hospitals-east,,Health PEI,pe/health-pei,,http://www.healthpei.ca/chaphc-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Deborah Bradley,,,6/7/13,6/7/13
Community Hospitals West,,pe/community-hospitals-west,,Health PEI,pe/health-pei,,http://www.healthpei.ca/chaphc-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Deborah Bradley,,,6/7/13,6/7/13
Community Programs,,pe/community-programs,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/cacs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"109 Water Street Summerside, PE C1N 1A8",John R Picketts,,,6/7/13,6/7/13
Community Safety and Justice Policy,,pe/community-safety-and-justice-policy,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/csajp-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Fourth Floor, Shaw Building 105 Rochford Street Charlottetown, PE C1A 7N8",Erin Mitchell,,,6/7/13,6/7/13
Consumer Affairs,,pe/consumer-affairs,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/clafs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Fourth Floor, Shaw Building 95 Rochford Street PO Box 2000 Charlottetown, PE C1A 7N8",Katharine Tummon,,,6/7/13,6/7/13
"Consumer, Labour and Financial Services",,pe/consumer-labour-and-financial-services,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/clafs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Fourth Floor, Shaw Building 95 Rochford Street PO Box 2000 Charlottetown, PE C1A 7N8",Katharine Tummon,,,6/7/13,6/7/13
Corporate and Financial Services,,pe/corporate-and-financial-services,,Agriculture and Forestry,pe/agriculture-and-forestry,,http://www.gov.pe.ca/af/cafs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Fifth Floor, Jones Building, 11 Kent Street, P.O. Box 2000, Charlottetown, PEI C1A 7N8",Jerry Gavin,,,6/7/13,6/7/13
Corporate and Tax Administration Services,,pe/corporate-and-tax-administration-services,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/tapr-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Shaw Building, 1st Floor 95 Rochford Street PO Box 2000 Charlottetown, PE C1A 7N8",Elizabeth (Beth) Gaudet,,,6/7/13,6/7/13
Corporate Communications,,pe/corporate-communications,,Executive Council Office,pe/executive-council-office,,http://www.gov.pe.ca/eco/cp-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Telephone: (902) 368-4000
Tollfree: 1 800 236",Sheri Coles,,,6/7/13,6/7/13
Corporate Development and Innovation,,pe/corporate-development-and-innovation,,Health PEI,pe/health-pei,,http://www.healthpei.ca/cdai-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Pamela Trainor,,,6/7/13,6/7/13
"Corporate Operations, Finance & Planning",,pe/corporate-operations-finance-planning,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/itss-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Sullivan Building, 5th floor PO Box 2000 Charlottetown PE C1A 7N8","Norman MacDonald, COO",,,6/7/13,6/7/13
Corporate Services,,pe/corporate-services,,Tourism and Culture,pe/tourism-and-culture,,http://www.gov.pe.ca/tourism/cs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"P.O. Box 2000 Charlottetown, PE C1A 7N8","Kevin Jenkins, CA",,,6/7/13,6/7/13
Corporate Services,,pe/corporate-services,,Tourism and Culture,pe/tourism-and-culture,,http://www.gov.pe.ca/tourism/cs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"P.O. Box 2000 Charlottetown, PE C1A 7N8","Kevin Jenkins, CA",,,6/7/13,6/7/13
Corporate Services,,pe/corporate-services,,Tourism and Culture,pe/tourism-and-culture,,http://www.gov.pe.ca/tourism/plcc-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"3 Garfield Street P.O. Box 967 Charlottetown, PE C1A 7M4",Brooke MacMillan,,,6/7/13,6/7/13
Corporate Support,,pe/corporate-support,,Community Services and  Seniors,pe/community-services-and-seniors,,http://www.gov.pe.ca/sss/hsacs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Second Floor, Jones Building 11 Kent Street PO Box 2000, Charlottetown, PE C1A 7N8",W. Lorne Clow,,,6/7/13,6/7/13
Corporations,,pe/corporations,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/clafs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Fourth Floor, Shaw Building 95 Rochford Street PO Box 2000 Charlottetown, PE C1A 7N8",Katharine Tummon,,,6/7/13,6/7/13
Correctional Programs,,pe/correctional-programs,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/cacs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"109 Water Street Summerside, PE C1N 1A8",John R Picketts,,,6/7/13,6/7/13
Court Services,,pe/court-services,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/lacs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Fourth Floor,Shaw Building 95 Rochford Street PO Box 2000 Charlottetown, PEI C1A 7N8","Barrie L. Grandy, QC",,,6/7/13,6/7/13
Creative Services,,pe/creative-services,,Executive Council Office,pe/executive-council-office,,http://www.gov.pe.ca/eco/cp-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Telephone: (902) 368-4000
Tollfree: 1 800 236",Sheri Coles,,,6/7/13,6/7/13
Criminal Legal Aid,,pe/criminal-legal-aid,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/la-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"40 Great George Street P.O. Box 2000 Charlottetown, P.E.I C1A 7N8","W. Kent Brown, Q.C.",,,6/7/13,6/7/13
Criminal Legal Aid,,pe/criminal-legal-aid,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/la-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"40 Great George Street P.O. Box 2000 Charlottetown, P.E.I C1A 7N8","W. Kent Brown, Q.C.",,,6/7/13,6/7/13
Crown Attorneys Office,,pe/crown-attorneys-office,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/cao-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"197 Richmond Street Charlottetown, PEI C1A 1J3",Cyndria L Wedge,,,6/7/13,6/7/13
Dairy Lab,,pe/dairy-lab,,Agriculture and Forestry,pe/agriculture-and-forestry,,http://www.gov.pe.ca/af/pal-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"23 Innovation Way Charlottetown, PE C1E OB7",Tracy Wood,,,6/7/13,6/7/13
Data Services,,pe/data-services,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/itss-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Sullivan Building, 5th floor PO Box 2000 Charlottetown PE C1A 7N8","Norman MacDonald, COO",,,6/7/13,6/7/13
Design and Bridge Maintenance,,pe/design-and-bridge-maintenance,,Transportation and Infrastructure,pe/transportation-and-infrastructure,,http://www.gov.pe.ca/tir/cp-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"3rd Floor, Jones Building 11 Kent Street Charlottetown, PE C1A 7N8","Stephen J Yeo, P. Eng",,,6/7/13,6/7/13
Developmental Lending,,pe/developmental-lending,,Innovation and Advanced Learning,pe/innovation-and-advanced-learning,,http://www.gov.pe.ca/ial/fp-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Commercial and Resource Lending 98 Fitzroy Street, 2nd Floor PO Box 1176 Charlottetown, Prince Edward Island C1A 1R7 Canada Developmental Lending 94 Euston Street, 2nd Floor PO Box 1176 Charlottetown, Prince Edward Island C1A 7M8","Jamie Aiken, CA",,,6/7/13,6/7/13
Digital Marketing,,pe/digital-marketing,,Tourism and Culture,pe/tourism-and-culture,,http://www.gov.pe.ca/tourism/mcsac-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Brenda Gallant,,,6/7/13,6/7/13
Diversity Planning,,pe/diversity-planning,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/psc-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"First Floor Shaw Building North 105 Rochford Street P.O Box 2000 Charlottetown, PEI C1A 7N8",Andrew M Thompson,,,6/7/13,6/7/13
Drinking Water and Wastewater Management,,pe/drinking-water-and-wastewater-management,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/env-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Jones Building, 4th Floor 11 Kent Street PO Box 2000, Charlottetown, PE C1A 7N8","Jim Young, P.Eng.",,,6/7/13,6/7/13
Drug Information System,,pe/drug-information-system,,Health PEI,pe/health-pei,,http://www.healthpei.ca/pcs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Jamie MacDonald,,,6/7/13,6/7/13
DVS & RMS Project,,pe/dvs-rms-project,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/itss-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Sullivan Building, 5th floor PO Box 2000 Charlottetown PE C1A 7N8","Norman MacDonald, COO",,,6/7/13,6/7/13
Early Childhood Development and Kindergarten,,pe/early-childhood-development-and-kindergarten,,Education and Early Childhood Development,pe/education-and-early-childhood-development,,http://www.gov.pe.ca/education/laecd-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Imelda Arsenault,,,6/7/13,6/7/13
"Eastern, Central, Western Regions",,pe/eastern-central-western-regions,,Transportation and Infrastructure,pe/transportation-and-infrastructure,,http://www.gov.pe.ca/tir/cp-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"3rd Floor, Jones Building 11 Kent Street Charlottetown, PE C1A 7N8","Stephen J Yeo, P. Eng",,,6/7/13,6/7/13
Eastern Forest District Office,,pe/eastern-forest-district-office,,Agriculture and Forestry,pe/agriculture-and-forestry,,http://www.gov.pe.ca/af/ffaw-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"J. Frank Gaudet Tree Nursery Box 2000 183 Upton Rd. Charlottetown C1A 7N8
Telephone: (902) 368 4700
Facsimile: (902) 368 471",Kate E MacQuarrie,,,6/7/13,6/7/13
Eastern Forest District Office,,pe/eastern-forest-district-office,,Agriculture and Forestry,pe/agriculture-and-forestry,,http://www.gov.pe.ca/af/ffaw-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"J. Frank Gaudet Tree Nursery Box 2000 183 Upton Rd. Charlottetown C1A 7N8
Telephone: (902) 368 4700
Facsimile: (902) 368 471",Kate E MacQuarrie,,,6/7/13,6/7/13
Eastern Habitat Joint Venture Program,,pe/eastern-habitat-joint-venture-program,,Agriculture and Forestry,pe/agriculture-and-forestry,,http://www.gov.pe.ca/af/ffaw-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"J. Frank Gaudet Tree Nursery Box 2000 183 Upton Rd. Charlottetown C1A 7N8
Telephone: (902) 368 4700
Facsimile: (902) 368 471",Kate E MacQuarrie,,,6/7/13,6/7/13
Eastern Region,,pe/eastern-region,,Transportation and Infrastructure,pe/transportation-and-infrastructure,,http://www.gov.pe.ca/tir/cp-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"3rd Floor, Jones Building 11 Kent Street Charlottetown, PE C1A 7N8","Stephen J Yeo, P. Eng",,,6/7/13,6/7/13
Eastern Region,,pe/eastern-region,,Transportation and Infrastructure,pe/transportation-and-infrastructure,,http://www.gov.pe.ca/tir/hm-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Provincial Headquarters Park Street & Riverside Drive PO Box 2000 Charlottetown, PE C1A 7N8","Darren Chaisson, P. Eng",,,6/7/13,6/7/13
Eastern Region,,pe/eastern-region,,Transportation and Infrastructure,pe/transportation-and-infrastructure,,http://www.gov.pe.ca/tir/hm-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Provincial Headquarters Park Street & Riverside Drive PO Box 2000 Charlottetown, PE C1A 7N8","Darren Chaisson, P. Eng",,,6/7/13,6/7/13
"Economics, Statistics and Federal Fiscal Relations",,pe/economics-statistics-and-federal-fiscal-relations,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/esaffr-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Second Floor Shaw Building 95 Rochford Street P.O. Box 2000 Charlottetown, PEI C1A 7N8",Nigel Burns,,,6/7/13,6/7/13
"Economic, Trade, Policy and Strategy",,pe/economic-trade-policy-and-strategy,,Innovation and Advanced Learning,pe/innovation-and-advanced-learning,,http://www.gov.pe.ca/ial/etpas-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Shaw Building, 5th Floor 105 Rochford Street PO Box 2000 Charlottetown, PE C1A 7N8",Sandy Stewart,,,6/7/13,6/7/13
Electrical Inspection,,pe/electrical-inspection,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/env-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Jones Building, 4th Floor 11 Kent Street PO Box 2000, Charlottetown, PE C1A 7N8","Jim Young, P.Eng.",,,6/7/13,6/7/13
Elevator Inspection,,pe/elevator-inspection,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/env-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Jones Building, 4th Floor 11 Kent Street PO Box 2000, Charlottetown, PE C1A 7N8","Jim Young, P.Eng.",,,6/7/13,6/7/13
Elmira Railway Museum,,pe/elmira-railway-museum,,Tourism and Culture,pe/tourism-and-culture,,http://www.gov.pe.ca/tourism/mahf-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,Beaconsfield 2 Kent Street Charlottetown PEI C1A 1M6,Harry KiellyDr. David L Keenlyside,,,6/7/13,6/7/13
Emergency Health Services,,pe/emergency-health-services,,Health PEI,pe/health-pei,,http://www.healthpei.ca/pcs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Jamie MacDonald,,,6/7/13,6/7/13
Emergency Measures Organization,,pe/emergency-measures-organization,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/csajp-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Fourth Floor, Shaw Building 105 Rochford Street Charlottetown, PE C1A 7N8",Erin Mitchell,,,6/7/13,6/7/13
Employee Assistance Program,,pe/employee-assistance-program,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/psc-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"First Floor Shaw Building North 105 Rochford Street P.O Box 2000 Charlottetown, PEI C1A 7N8",Andrew M Thompson,,,6/7/13,6/7/13
Employment Standards Board,,pe/employment-standards-board,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/clafs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Fourth Floor, Shaw Building 95 Rochford Street PO Box 2000 Charlottetown, PE C1A 7N8",Katharine Tummon,,,6/7/13,6/7/13
Employment Standards Board,,pe/employment-standards-board,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/clafs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Fourth Floor, Shaw Building 95 Rochford Street PO Box 2000 Charlottetown, PE C1A 7N8",Katharine Tummon,,,6/7/13,6/7/13
Employment Standards,,pe/employment-standards,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/clafs-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Fourth Floor, Shaw Building 95 Rochford Street PO Box 2000 Charlottetown, PE C1A 7N8",Katharine Tummon,,,6/7/13,6/7/13
Energy and Minerals,,pe/energy-and-minerals,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/eam-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"4th Floor Jones Building P.O. Box 2000 Charlottetown, PE C1A 7N8",Wayne MacQuarrie,,,6/7/13,6/7/13
Engineering Services,,pe/engineering-services,,Transportation and Infrastructure,pe/transportation-and-infrastructure,,http://www.gov.pe.ca/tir/cp-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"3rd Floor, Jones Building 11 Kent Street Charlottetown, PE C1A 7N8","Stephen J Yeo, P. Eng",,,6/7/13,6/7/13
English As An Additional Language,,pe/english-as-an-additional-language,,Education and Early Childhood Development,pe/education-and-early-childhood-development,,http://www.gov.pe.ca/education/laecd-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Imelda Arsenault,,,6/7/13,6/7/13
English Programs,,pe/english-programs,,Education and Early Childhood Development,pe/education-and-early-childhood-development,,http://www.gov.pe.ca/education/laecd-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Imelda Arsenault,,,6/7/13,6/7/13
Enterprise Architecture Services,,pe/enterprise-architecture-services,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/itss-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Sullivan Building, 5th floor PO Box 2000 Charlottetown PE C1A 7N8","Norman MacDonald, COO",,,6/7/13,6/7/13
Environmental Health,,pe/environmental-health,,Health and Wellness,pe/health-and-wellness,,http://www.gov.pe.ca/health/cpho-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Dr. Heather G. Morrison,,,6/7/13,6/7/13
Environmental Land Management,,pe/environmental-land-management,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/env-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Jones Building, 4th Floor 11 Kent Street PO Box 2000, Charlottetown, PE C1A 7N8","Jim Young, P.Eng.",,,6/7/13,6/7/13
Environmental Management,,pe/environmental-management,,Transportation and Infrastructure,pe/transportation-and-infrastructure,,http://www.gov.pe.ca/tir/lae-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Third Floor, Jones Building 11 Kent Street PO Box 2000 Charlottetown, PE C1A 7N8","Brian F. Thompson, P. Eng",,,6/7/13,6/7/13
Environment,,pe/environment,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/env-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Jones Building, 4th Floor 11 Kent Street PO Box 2000, Charlottetown, PE C1A 7N8","Jim Young, P.Eng.",,,6/7/13,6/7/13
Epidemiology,,pe/epidemiology,,Health and Wellness,pe/health-and-wellness,,http://www.gov.pe.ca/health/cpho-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Dr. Heather G. Morrison,,,6/7/13,6/7/13
Eptek Art & Culture Centre,,pe/eptek-art-culture-centre,,Tourism and Culture,pe/tourism-and-culture,,http://www.gov.pe.ca/tourism/mahf-info/dg.inc.php3,Saskatchewan,SK,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,Beaconsfield 2 Kent Street Charlottetown PEI C1A 1M6,Harry KiellyDr. David L Keenlyside,,,6/7/13,6/7/13
