title,abbr,key,category,parent,parent_key,description,url,jurisdiction,jurisdiction_code,source,source_url,address,contact,email,tags,created_at,updated_at
Living Waters Catholic Regional Division No. 42,living-waters-catholic-regional-division-no-42,ab/living-waters-catholic-regional-division-no-42,School Jurisdiction ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 1949 4204 Kepler Street Whitecourt, AB T7S 1P6 ",Jo-Anne Lanctot ,jo-anne.lanctot@livingwaters.ab.ca,,7/5/13,7/8/13
Livingstone Range School Division No. 68,livingstone-range-school-division-no-68,ab/livingstone-range-school-division-no-68,School Jurisdiction ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 69 Claresholm, AB T0L 0T0 ",Ellie Elliott ,elliotte@lrsd.ab.ca,,7/5/13,7/8/13
Lloydminster Public Library,lloydminster-public-library,ab/lloydminster-public-library,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"5010 - 49 Street Lloydminster, AB T9V 0K2 ",Ronald Gillies ,hlib@lloydminster.info,,7/5/13,7/8/13
Lloydminster Region Housing Group,lloydminster-region-housing-group,ab/lloydminster-region-housing-group,Housing Management Body ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"4419 - 52 Avenue Lloydminster, AB T9V 0Y8 ",Russ Klassen ,LRHG@telusplanet.net,,7/5/13,7/8/13
Local Authorities Pension Plan Board of Trustees,local-authorities-pension-plan-board-of-trustees,ab/local-authorities-pension-plan-board-of-trustees,Government - Other ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"5103 Windermere Blvd. SW Edmonton, AB T6W 0S9 ",Myrna Kampjes ,myrna.kampjes@apsc.ca,,7/5/13,7/8/13
Lomond Public Library,lomond-public-library,ab/lomond-public-library,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 290 Lomond, AB T0L 1G0 ",Mary McNamara ,liblom@lomondlibrary.ca,,7/5/13,7/8/13
Long Lake Regional Waste Management Services Commission,long-lake-regional-waste-management-services-commission,ab/long-lake-regional-waste-management-services-commission,Municipality ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 178 Grimshaw, AB T0H 1W0 ",Elzina Vance ,llrwmsc@abnorth.com,,7/5/13,7/8/13
Longview Municipal Library,longview-municipal-library,ab/longview-municipal-library,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 189 Longview, AB T0L 1H0 ",Joan Maxwell ,alomlibrary@marigold.ab.ca,,7/5/13,7/8/13
Lougheed and District Public Library,lougheed-and-district-public-library,ab/lougheed-and-district-public-library,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 179 Lougheed, AB T0B 2V0 ",Barb McConnell ,lougheedlibrary@libs.prl.ab.ca,,7/5/13,7/8/13
Mackenzie County,mackenzie-county,ab/mackenzie-county,Municipality ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 640 Fort Vermilion, AB T0H 1N0 ",Joulia Whittleton ,jwhittleton@mackenziecounty.com,,7/5/13,7/8/13
Mackenzie County Library Board,mackenzie-county-library-board,ab/mackenzie-county-library-board,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 1840 La Crete, AB T0H 2H0 ",Judy Ostrowski ,judan@telusplanet.net,,7/5/13,7/8/13
Mackenzie Housing Management Board,mackenzie-housing-management-board,ab/mackenzie-housing-management-board,Housing Management Body ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 357 La Crete, AB T0H 2H0 ",Barbara Spurgeon ,bspurgeon@mackenziehousing.ca,,7/5/13,7/8/13
Mackenzie Regional Waste Management Commission,mackenzie-regional-waste-management-commission,ab/mackenzie-regional-waste-management-commission,Municipality ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"Box 235 High Level, AB T0H 1Z0 ",Pat Sliworsky ,psliworsky@xplornet.com,,7/5/13,7/8/13
Magrath Irrigation District,magrath-irrigation-district,ab/magrath-irrigation-district,Irrigation District ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 322 Magrath, AB T0K 1J0 ",Dale Blumell ,mid@shockware.com,,7/5/13,7/8/13
Magrath Public Library,magrath-public-library,ab/magrath-public-library,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 295 Magrath, AB T0K 1J0 ",Charlotte Lester ,clester@magrathlibrary.ca,,7/5/13,7/8/13
Management Employees Pension Board,management-employees-pension-board,ab/management-employees-pension-board,Government - Other ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"5103 Windermere Blvd. SW Edmonton, AB T6W 0S9 ",Myrna Kampjes ,myrna.kampjes@apsc.ca,,7/5/13,7/8/13
Manawan Drainage District,manawan-drainage-district,ab/manawan-drainage-district,Drainage District ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 3317 Morinville, AB T8R 1S2 ",Gilbert Boddez ,glboddez@shaw.ca,,7/5/13,7/8/13
Manning Municipal Library,manning-municipal-library,ab/manning-municipal-library,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 810 Manning, AB T0H 2M0 ",Lori Jackson ,librarian@manninglibrary.ab.ca,,7/5/13,7/8/13
Mannville Centennial Public Library,mannville-centennial-public-library,ab/mannville-centennial-public-library,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 186 Mannville, AB T0B 2W0 ",Clara Grouwstra ,librarian@mannvillelibrary.ab.ca,,7/5/13,7/8/13
Marigold Library System,marigold-library-system,ab/marigold-library-system,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"710 - 2 Street Strathmore, AB T1P 1K4 ",Karen Labuik ,admin@marigold.ab.ca,,7/5/13,7/8/13
Marketing of Agricultural Products Act Appeal Tribunal,marketing-of-agricultural-products-act-appeal-tribunal,ab/marketing-of-agricultural-products-act-appeal-tribunal,Government - Other ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"204, J.G. O'Donoghue Building 7000 - 113 Street Edmonton, AB T6H 5T6 ",Audrey Albrecht-Lee ,audrey.albrecht-lee@gov.ab.ca,,7/5/13,7/8/13
Marlboro Community Housing Society,marlboro-community-housing-society,ab/marlboro-community-housing-society,Housing Management Body ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"Box 5124 Edson, AB T7E 1T4 ",Shelly Belcourt ,,,7/5/13,7/8/13
Marquis Foundation,marquis-foundation,ab/marquis-foundation,Housing Management Body ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 750 Vulcan, AB T0L 2B0 ",Brenda McDonald ,pdlodge@telusplanet.net,,7/5/13,7/8/13
Martha's House - Covenant Health,martha-s-house-covenant-health,ab/martha-s-house-covenant-health,Health Care Body ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"1W-30, 16940 - 87 Avenue Edmonton, AB T5R 4H5 ",Jon Popowich ,Jon.Popowich@covenanthealth.ca,,7/5/13,7/8/13
Marwayne Public Library,marwayne-public-library,ab/marwayne-public-library,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 174 Marwayne, AB T0B 2X0 ",Carmen Smart ,librarian@marwaynelibrary.ab.ca,,7/5/13,7/8/13
Mary Immaculate Hospital - Covenant Health,mary-immaculate-hospital-covenant-health,ab/mary-immaculate-hospital-covenant-health,Health Care Body ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"1W-30, 16940 - 87 Avenue Edmonton, AB T5R 4H5 ",Jon Popowich ,Jon.Popowich@covenanthealth.ca,,7/5/13,7/8/13
Mayerthorpe Public Library,mayerthorpe-public-library,ab/mayerthorpe-public-library,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 810 Mayerthorpe, AB T0E 1N0 ",Gloria Wilson ,mayerthorpepl@yrl.ab.ca,,7/5/13,7/8/13
McLennan Municipal Library,mclennan-municipal-library,ab/mclennan-municipal-library,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 298 McLennan, AB T0H 2L0 ",Carol Laboucan ,librarian@mclennanlibrary.ab.ca,,7/5/13,7/8/13
Medical Panels established under the Workers' Compensation Act,medical-panels-established-under-the-workers-compensation-act,ab/medical-panels-established-under-the-workers-compensation-act,Government - Other ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"12th Floor, Centre West Building 10035 - 108 Street Edmonton, AB T5J 3E1 ",Barb Joyner ,barb.joyner@gov.ab.ca,,7/5/13,7/8/13
Medicine Hat Catholic Separate Regional Division No. 20,medicine-hat-catholic-separate-regional-division-no-20,ab/medicine-hat-catholic-separate-regional-division-no-20,School Jurisdiction ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"1251 - 1 Avenue SW Medicine Hat, AB T1A 8B4 ",Della Dewald ,della.dewald@mhcbe.ab.ca,,7/5/13,7/8/13
Medicine Hat College,medicine-hat-college,ab/medicine-hat-college,Post-Secondary Institution ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"299 College Drive SE Medicine Hat, AB T1A 3Y6 ",Lawrence Clint ,clawrence@mhc.ab.ca,,7/5/13,7/8/13
Medicine Hat Community Housing Society,medicine-hat-community-housing-society,ab/medicine-hat-community-housing-society,Housing Management Body ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"Suite 104, 516 - 3 Street SE Medicine Hat, AB T1A 0H3 ",Robin Miiller ,rmiiller@mhchs.ca,,7/5/13,7/8/13
Medicine Hat Police Commission,medicine-hat-police-commission,ab/medicine-hat-police-commission,Police Commission ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"884 - 2 Street SE Medicine Hat, AB T1A 8H2 ",Lou O'Reilly ,louore@mhps.ca,,7/5/13,7/8/13
Medicine Hat Police Service,medicine-hat-police-service,ab/medicine-hat-police-service,Police Service ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"884 - 2 Street SE Medicine Hat, AB T1A 8H2 ",Lou O'Reilly ,louore@medicinehat.ca,,7/5/13,7/8/13
Medicine Hat Public Library,medicine-hat-public-library,ab/medicine-hat-public-library,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"414 - 1 Street SE Medicine Hat, AB T1A 0A8 ",Shelley Ross ,sheros@medicinehat.ca,,7/5/13,7/8/13
Medicine Hat School District No. 76,medicine-hat-school-district-no-76,ab/medicine-hat-school-district-no-76,School Jurisdiction ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"601 - 1 Avenue SW Medicine Hat, AB T1A 4Y7 ",Jerry Labossiere ,jerry.labossiere@sd76.ab.ca,,7/5/13,7/8/13
Mental Health Patient Advocate,mental-health-patient-advocate,ab/mental-health-patient-advocate,Government - Other ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"12th Floor, Telus Plaza North Tower 10025 Jasper Avenue Edmonton, AB T5J 2N3 ",Sandra Boylan ,Sandra.Boylan@gov.ab.ca,,7/5/13,7/8/13
Meridian Foundation,meridian-foundation,ab/meridian-foundation,Housing Management Body ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"5303 - 47 Street Stony Plain, AB T7Z 1N8 ",Lori St. Arnault ,loristarnault@shaw.ca,,7/5/13,7/8/13
Metis Settlements Appeal Tribunal,metis-settlements-appeal-tribunal,ab/metis-settlements-appeal-tribunal,Government - Other ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"Suite 200 10335 - 172 Street Edmonton, AB T5S 1K9 ",Harold Robinson ,harold.robinson@gov.ab.ca,,7/5/13,7/8/13
Metis Settlements Child and Family Services Authority (Region 10),metis-settlements-child-and-family-services-authority-region-10,ab/metis-settlements-child-and-family-services-authority-region-10,Government - Other ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"12th Floor, Centre West Building 10035 - 108 Street Edmonton, AB T5J 3E1 ",Barb Joyner ,barb.joyner@gov.ab.ca,,7/5/13,7/8/13
Metis Settlements General Council,metis-settlements-general-council,ab/metis-settlements-general-council,Metis Settlement ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"Suite 200, 10335 - 172 Street Edmonton, AB T5S 1K9 ",Susan Ladouceur ,sladouceur@msgc.ca,,7/5/13,7/8/13
Metropolitan Calgary Foundation,metropolitan-calgary-foundation,ab/metropolitan-calgary-foundation,Housing Management Body ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"Suite 804, 7015 MacLeod Trail SW Calgary, AB T2H 2K6 ",Doreen Nasr ,dnasr@mcfhousing.com,,7/5/13,7/8/13
Milk River Municipal Library,milk-river-municipal-library,ab/milk-river-municipal-library,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 579 Milk River, AB T0K 1M0 ",Kathleen Irving ,help@milkriverlibrary.ca,,7/5/13,7/8/13
Millet Public Library,millet-public-library,ab/millet-public-library,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 30 5031 - 49 Avenue Millet, AB T0C 1Z0 ",Maureen Barnett ,millet@yrl.ab.ca,,7/5/13,7/8/13
Milo Public Library,milo-public-library,ab/milo-public-library,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 30 Milo, AB T0L 1L0 ",Joanne Monner ,libmil@milolibrary.ca,,7/5/13,7/8/13
Minister's Advisory Committee on Rural Development,minister-s-advisory-committee-on-rural-development,ab/minister-s-advisory-committee-on-rural-development,Government - Other ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"204, J.G. O'Donoghue Building 7000 - 113 Street Edmonton, AB_ T6H 5T6 ",Audrey Albrecht-Lee ,audrey.albrecht-lee@gov.ab.ca,,7/5/13,7/8/13
Minister's Advisory Committee on Small School Programming,minister-s-advisory-committee-on-small-school-programming,ab/minister-s-advisory-committee-on-small-school-programming,Government - Other ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"19th Floor, Commerce Place 1911, 10155 - 102 Street Edmonton, AB T5J 4L5 ",Jolanta Leskiw ,jolanta.leskiw@gov.ab.ca,,7/5/13,7/8/13
Misericordia Community Hospital - Covenant Health,misericordia-community-hospital-covenant-health,ab/misericordia-community-hospital-covenant-health,Health Care Body ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"1W-30, 16940 - 87 Avenue Edmonton, AB T5R 4H5 ",Jon Popowich ,Jon.Popowich@covenanthealth.ca,,7/5/13,7/8/13
Morinville Public Library,morinville-public-library,ab/morinville-public-library,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"10119 - 100 Avenue Morinville, AB T8R 1P8 ",Isabelle Cramp ,director@morinvillelibrary.ca,,7/5/13,7/8/13
Morrin Municipal Library,morrin-municipal-library,ab/morrin-municipal-library,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 284 Morrin, AB T0J 2B0 ",M'Liss Edwards ,amomlibrary@marigold.ab.ca,,7/5/13,7/8/13
Mosquito Creek Foundation,mosquito-creek-foundation,ab/mosquito-creek-foundation,Housing Management Body ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 40 Nanton, AB T0L 1R0 ",Lynne Foden ,lynnefoden@telus.net,,7/5/13,7/8/13
Mother Earth's Children's Charter School Society,mother-earth-s-children-s-charter-school-society,ab/mother-earth-s-children-s-charter-school-society,School Jurisdiction ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"Box 1150 Wabamun, AB T0E 2K0 ",Shelley Cygan ,admin@meccs.org,,7/5/13,7/8/13
Mount Royal University,mount-royal-university,ab/mount-royal-university,Post-Secondary Institution ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"4825 Mount Royal Gate SW Calgary, AB T3E 6K6 ",Jeremy Duffin ,jgduffin@mtroyal.ca,,7/5/13,7/8/13
Mountain View County,mountain-view-county,ab/mountain-view-county,Municipality ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Bag 100 Didsbury, AB T0M 0W0 ",Jeff Holmes ,jeff.holmes@mountainviewcounty.com,,7/5/13,7/8/13
Mountain View Irrigation District,mountain-view-irrigation-district,ab/mountain-view-irrigation-district,Irrigation District ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"Box 94 Mountain View, AB T0K 1N0 ",Jocelyn Wright ,jocelyn.wright01@gmail.com,,7/5/13,7/8/13
Mountain View Regional Waste Management Commission,mountain-view-regional-waste-management-commission,ab/mountain-view-regional-waste-management-commission,Municipality ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"Box 2130 Didsbury, AB T0M 0W0 ",Don Reid ,mvrwmc@airenet.com,,7/5/13,7/8/13
Mountain View Regional Water Services Commission,mountain-view-regional-water-services-commission,ab/mountain-view-regional-water-services-commission,Municipality ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 1, Site 22, Range Road 1 Innisfail, AB T4G 1T6 ",John Van Doesburg ,johnvand@telusplanet.net,,7/5/13,7/8/13
Mountain View Seniors' Housing,mountain-view-seniors-housing,ab/mountain-view-seniors-housing,Housing Management Body ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 399 1100A - 20 Avenue Didsbury, AB T0M 0W0 ",Sam Smalldon ,sam.smalldon@mvsh.ca,,7/5/13,7/8/13
MS Drug Review Panel,ms-drug-review-panel,ab/ms-drug-review-panel,Government - Other ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"19th Floor, Telus Plaza North Tower 10025 Jasper Avenue Edmonton, AB T5J 2N3 ",Sandra Boylan ,Sandra.Boylan@gov.ab.ca,,7/5/13,7/8/13
Mundare Municipal Public Library,mundare-municipal-public-library,ab/mundare-municipal-public-library,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 3 Mundare, AB T0B 3H0 ",Kathleen Hill ,librarian@mundarelibrary.ab.ca,,7/5/13,7/8/13
Municipal Affairs,municipal-affairs,ab/municipal-affairs,Government - Departments ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"14th Floor, Commerce Place 10155 - 102 Street Edmonton, AB T5J 4L4 ",Heather Gilmet ,heather.gilmet@gov.ab.ca,,7/5/13,7/8/13
Municipal District of Acadia No. 34,municipal-district-of-acadia-no-34,ab/municipal-district-of-acadia-no-34,Municipality ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 30 Acadia Valley, AB T0J 0A0 ",Gary E. Peers ,cao@mdacadia.ab.ca,,7/5/13,7/8/13
Municipal District of Acadia No. 34 Library Board,municipal-district-of-acadia-no-34-library-board,ab/municipal-district-of-acadia-no-34-library-board,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 6 Acadia Valley, AB T0J 0A0 ",Maxine Booker ,kmbooker@netago.ca,,7/5/13,7/8/13
Municipal District of Big Lakes,municipal-district-of-big-lakes,ab/municipal-district-of-big-lakes,Municipality ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 239 High Prairie, AB T0G 1E0 ",Pat Olansky ,development@mdbiglakes.ca,,7/5/13,7/8/13
Municipal District of Big Lakes Library Board,municipal-district-of-big-lakes-library-board,ab/municipal-district-of-big-lakes-library-board,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 239 High Prairie, AB T0G 1E0 ",Pat Olansky ,biglakes@mdbiglakes.ca,,7/5/13,7/8/13
Municipal District of Bighorn No. 8,municipal-district-of-bighorn-no-8,ab/municipal-district-of-bighorn-no-8,Municipality ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 310 Exshaw, AB T0L 2C0 ",Natalie Germann ,natalie.germann@mdbighorn.ca,,7/5/13,7/8/13
Municipal District of Bonnyville No. 87,municipal-district-of-bonnyville-no-87,ab/municipal-district-of-bonnyville-no-87,Municipality ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Bag 1010 Bonnyville, AB T9N 2J7 ",Calvin Bespalko ,cbespalko@md.bonnyville.ab.ca,,7/5/13,7/8/13
Municipal District of Bonnyville No. 87 Library Board,municipal-district-of-bonnyville-no-87-library-board,ab/municipal-district-of-bonnyville-no-87-library-board,Public Library ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Bag 1010 Bonnyville, AB T9N 2J7 ",Calvin Bespalko ,cbespalko@md.bonnyville.ab.ca,,7/5/13,7/8/13
Municipal District of Fairview No. 136,municipal-district-of-fairview-no-136,ab/municipal-district-of-fairview-no-136,Municipality ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 189 Fairview, AB T0H 1L0 ",Sandra Rendle ,sandrar@mdfairview.ab.ca,,7/5/13,7/8/13
Municipal District of Foothills No. 31,municipal-district-of-foothills-no-31,ab/municipal-district-of-foothills-no-31,Municipality ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 5605 High River, AB T1V 1M7 ",Harry Riva Cambrin ,hrc@mdfoothills.com,,7/5/13,7/8/13
Municipal District of Greenview No. 16,municipal-district-of-greenview-no-16,ab/municipal-district-of-greenview-no-16,Municipality ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 1079 4707 - 50 Street Valleyview, AB T0H 3N0 ",Karen Chowace ,karen.chowace@mdgreenview.ab.ca,,7/5/13,7/8/13
Municipal District of Lesser Slave River No. 124,municipal-district-of-lesser-slave-river-no-124,ab/municipal-district-of-lesser-slave-river-no-124,Municipality ,,,,,Alberta,ocd-division/country:ca/province:ab,Alberta Directory of Public Bodies,http://www.servicealberta.ca/foip/directory-of-public-bodies.cfm,"PO Box 722 Slave Lake, AB T0G 2A0 ",Wanda Sinclair ,wanda.sinclair@md124.ca,,7/5/13,7/8/13
