id,name,abbreviation,other_names,description,classification,parent_id,founding_date,dissolution_date,image,url,jurisdiction_code,email,address,contact,tags,source_url
6180647b-649c-4b3b-82a1-640e954c819d,RSC 4,,,,Regional Service Commissions,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"1040-4 du Parc Street
Paquetville NB  E8R 1J7",,,http://www1.gnb.ca/cnb/DsS/RegionalServiceCommission-e.asp?typyofPublicBodyID=4&category_E=Regional%20Service%20Commissions
674f957c-9da5-4693-a588-002281ad243c,New Brunswick Provincial Capital Commission,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"103 Church Street
Fredericton NB  E3B 4C8",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
67c55666-0b41-48a4-9cb1-60337b1dbb8f,RSC 2,,,,Regional Service Commissions,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"68A Water Street
Campbellton NB  E3N 1B1",,,http://www1.gnb.ca/cnb/DsS/RegionalServiceCommission-e.asp?typyofPublicBodyID=4&category_E=Regional%20Service%20Commissions
6b55bb33-14d1-4944-b3e2-8745be02e4ea,Centreville,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"836 Central Street
Centreville NB  E7K 2E7",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
6fe47286-62bc-495b-a7b5-462191b6f444,Public Safety,,,,Departments and Agencies,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Argyle Place
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=1
6feb44b0-029f-4047-9044-0c236bb8850a,Grand-Sault / Grand Falls,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"131 Pleasant Street
Grand Falls NB  E3Z 1G6",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
701a91ab-d341-4c51-8138-d68eafd77ff7,New Brunswick Highway Commission,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Kings Place
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
72f51519-21b8-4cfb-8202-e7428c6fcf72,Women's Issues (ECO),,,,Departments and Agencies,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Sartain MacDonald Building
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=1
74b5e7ae-9996-4c93-9828-8de6c9c86fb9,Rothesay,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"70 Hampton Road
Rothesay NB  E2E 5L5",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
76729352-a923-42ac-8911-022ec169f1da,Regional Development Corporation,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"RDC Building
P.O. Box 428
Fredericton NB  E3B 5R4",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
76833c12-96b3-4e2e-b348-5fd244137f64,Tracy,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"4435 Heritage Drive
Tracy NB  E5L 1C1",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
76eef4be-ed97-4930-a201-1f49c52058c8,Regional Family Income Security Appeal Board,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Sartain MacDonald Building
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
77cbd41f-1c88-465e-b0ae-477a3c65ec1c,Lac-Baker,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"69 De la Pointe Road
Lac-Baker NB  E7A 1J1",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
7bfbb8c2-07a7-4a43-a936-641bcb1e25fe,RSC 6,,,,Regional Service Commissions,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"30 Evangeline Street
Bouctouche NB  E4S 3E4",,,http://www1.gnb.ca/cnb/DsS/RegionalServiceCommission-e.asp?typyofPublicBodyID=4&category_E=Regional%20Service%20Commissions
7c052ad6-5ed8-453c-8980-e241c2124e16,Florenceville-Bristol,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"19 Station Road
Florenceville-Bristol NB  E7L 3J8",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
7c3d0c68-bc7f-45ee-947b-597a6c793f4c,Energy and Utilities Board,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"P.O. Box 5001
Saint John NB  E2L 4Y9",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
7de0161c-549e-44ad-9562-06e27159a7b9,Chipman,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"10 Civic Court
Chipman NB  E4A 2H9",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
7ef5cd42-bc0d-429b-afe9-ed3461db132f,RSC 11,,,,Regional Service Commissions,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"860 Prospect Street
Fredericton NB  E3B 2T8",,,http://www1.gnb.ca/cnb/DsS/RegionalServiceCommission-e.asp?typyofPublicBodyID=4&category_E=Regional%20Service%20Commissions
7f51b9b3-6e3c-4f7c-aef1-bafc26878f62,Environment and Local Government,,,,Local Service Districts (LSDs),ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Marysville Place
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/LocalServiceDistricts-e.asp?typyofPublicBodyID=4&category_E=Local%20Service%20Districts%20(LSDs)
7f9cc5f5-0994-4238-8f8c-c9a4741d7b6d,Private Investigators and Security Services Licensing Commission,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Argyle Place
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
7fbd7c82-52c2-4b7a-8940-90c898bcda97,District scolaire francophone sud,,,,"Schools, School Districts and District Education Councils(DECs)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"425 Champlain Street
Dieppe, N.-B. E1A 1P2",,,http://www1.gnb.ca/cnb/DsS/SchoolDistricts-e.asp?typyofPublicBodyID=4&category_E=School%20Districts
7fc7f9cf-9389-4760-aab9-ecfbedb52418,Human Resources,,,,Departments and Agencies,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Centennial Building
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=1
82120eb5-a30c-4aeb-9187-7c77709c2e2d,Dorchester,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"4984 Main Street
Dorchester NB  E4K 2Z1",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
837023ed-6e72-40f2-8728-da238d1f3402,Collège Communautaire du Nouveau-Brunswick (CCNB),,,,Community Colleges,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"P.O. Box 700
Bathurst NB  E2A 3Z6",,,http://www1.gnb.ca/cnb/DsS/communityColleges-e.asp?typyofPublicBodyID=4&category_E=Community%20Colleges
8494749e-bf65-432d-818c-e6837f61ba49,Beaubassin-Est/East,,,,Rural Communities,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"1709 chemin 133
Grand-Barachois NB  E4P 8V1",,,http://www1.gnb.ca/cnb/DsS/RuralCommunities-e.asp?typyofPublicBodyID=4&category_E=Rural%20Communities
870f681a-63f5-485a-a589-acb36614c5ea,New Brunswick Electric Finance Commission,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Centennial Building
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
87f7b443-d4a2-46be-a167-91470846057f,Riverview,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"30 Honour House Court
Riverview NB  E1B 3Y9",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
8b47017b-34dc-4cfa-ba2b-a66c50cf03bf,Dalhousie,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"111 Hall Street
Dalhousie NB  E8C 1X2",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
8f5765ef-d443-4305-8dd4-d143fa27ffe4,Rogersville,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"28 École Street
Rogersville NB  E4Y 1V7",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
902fd49a-322e-4bdd-9e03-3b5da3d71c0b,New Brunswick Liquor Corporation,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"P.O. Box 20787
Fredericton NB  E3B 5B8",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
906d7c31-b260-4a23-bcbd-dafa6c18c271,Nigadoo,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"385 Principale Street
Nigadoo NB  E8K 3R6",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
94082449-4bbd-45fb-bcf7-e9e284610a1c,Belledune,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"2330 Main Street
Belledune NB  E8G 2X9",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
96ccf7be-9f33-46a8-999a-ca9a1c1e8927,Oromocto,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"4 Doyle Drive
Oromocto NB  E2V 2V3",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
97ddc0d3-e892-4c01-9a7f-90ab95002519,Meductic,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"320 Route 165
Meductic NB  E6H 1J5",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
993d6d31-dec0-4f3d-8572-f8712a673490,Mount Allison University,,,,Universities,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"65 York Street
Sackville NB  E4L 1E4",,,http://www1.gnb.ca/cnb/DsS/universities-e.asp?typyofPublicBodyID=4&category_E=Universities
99c59e93-af7e-4f33-9cff-410adcd2640a,Bathurst,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"150 George Street
Bathurst NB  E2A 1B5",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
9adb0897-6448-45ec-8d34-ec4fb6096320,Rothesay Regional Police Force,,,,Municipal Police Forces,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"126 Millennium Drive
Quispamsis NB  E2E 6E6",,,http://www1.gnb.ca/cnb/DsS/MunicipalPoliceForces-e.asp?typyofPublicBodyID=4&category_E=Municipal%20Police%20Force
9b6bf279-8c44-44af-9f6d-0d8d00c2b59b,"Workplace, Health, Safety and Compensation Commission (Worksafe NB)",,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"1 Portland Street
P.O. Box 160
Saint John NB  E2L 3X9",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
9c38fc38-6657-4fd4-b53b-f5f4ad06cb03,Sussex Corner,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"1067 Main Street
Sussex Corner NB  E4E 3A1",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
9d880dc3-992c-45de-9d06-bf2aa6312eb0,Anglophone School District West,,,,"Schools, School Districts and District Education Councils(DECs)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"1135 Prospect Street
Fredericton NB  E3B 4Y4",,,http://www1.gnb.ca/cnb/DsS/SchoolDistricts-e.asp?typyofPublicBodyID=4&category_E=School%20Districts
9db341bb-35cc-4e6c-93ff-58b2a84a855f,New Brunswick Human Rights Commission,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Chestnut Complex
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
a114031d-cc3e-4747-b4a3-130a9285a177,Minimum Wage Board,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Chestnut Complex
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
a3ae7806-f6cc-4b8f-9604-f4c1ef5a9ef7,Saint-Anne-de-Madawaska,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"75 Principale Street
Saint-Anne-de-Madawaska NB  E7E 1A8",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
a4bf4e8a-f417-4fdd-a106-e62805ae2b6a,St. Thomas University,,,,Universities,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"401 McCain Hall
Fredericton NB  E3B 5G3",,,http://www1.gnb.ca/cnb/DsS/universities-e.asp?typyofPublicBodyID=4&category_E=Universities
a6f0e3fe-98e0-43e4-a11d-6bb10fdf1429,Miramichi Police Force,,,,Municipal Police Forces,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Beaverbrook Centre
1820 Water Street
Miramichi NB  E1N 1B7",,,http://www1.gnb.ca/cnb/DsS/MunicipalPoliceForces-e.asp?typyofPublicBodyID=4&category_E=Municipal%20Police%20Force
a7d22077-c05e-4261-868f-aae3f6539a33,"Post-secondary Education, Training and Labour",,,,Departments and Agencies,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Chestnut Complex
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=1
a83d9112-a51e-4d20-8089-c393b6eb1e15,Baker-Brook,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"3677 Principale Street
Baker-Brook NB  E7A 1V3",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
a886b749-76ac-4127-a8ac-e294c46c111f,Service New Brunswick,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Westmorland Place
P.O. Box 1998
Fredericton NB  E3B 5G4",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
a916fa64-56c6-4b67-b52b-8e6251f9ec95,McAdam,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"146 Saunders Road
McAdam NB  E6J 1L2",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
a94d1b84-ed2e-4d4a-a6b3-81c1fb5bcc8a,Saint Andrews,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"212 Water Street
Saint Andrews NB  E5B 1B4",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
aa9f1c6b-fc33-43dc-88fb-251b9a31f3a5,Sainte-Marie-Saint-Raphaël,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"1541 Mer Blvd.
Sainte-Marie-Saint-Raphaël NB  E8T 1P5",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
ab1c5b8b-0d82-45b7-a64c-d3301b688113,Sussex,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"524 Main Street
Sussex NB  E4E 3E4",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
ac5a9f1a-0563-4204-8b31-a51b5eb722df,Dieppe,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"333 Acadie Avenue
Dieppe NB  E1A 1G9",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
acdc4d26-801e-48fc-8749-cb0d9aa7f0c7,New Brunswick Legal Aid Services Commission,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"356 Queen Street
Fredericton NB  E3B 1B2",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
ae205a43-9358-4922-8a51-f0b58bf3e2e5,Saint-Louis-de-Kent,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"10511 Principale Street
Saint-Louis-de-Kent NB  E4X 1E6",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
ae50c005-00ac-4099-9206-bd15837f5afa,Eel River Crossing,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"20 Savoie Street
Eel River Crossing NB  E8E 1T8",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
aef0efd2-0f08-409d-a941-d9407dde1968,Aroostook,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"383 Main Street
Aroostook NB  E7H 2Z4",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
b052cbfc-e70c-4164-8ed8-06bcbfdfc5dc,New Brunswick Community College (NBCC),,,,Community Colleges,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"284 Smythe Street
Fredericton NB  E3B 3C9",,,http://www1.gnb.ca/cnb/DsS/communityColleges-e.asp?typyofPublicBodyID=4&category_E=Community%20Colleges
b0cbb8e6-48d8-47da-a719-5cc982b03fce,Woodstock Police Force,,,,Municipal Police Forces,ocd-organization/country:ca/province:nb,,,,,CA-NB,police.chief@town.woodstock.nb.ca,"822 Main Street
Woodstock NB  E7M 2E8",,,http://www1.gnb.ca/cnb/DsS/MunicipalPoliceForces-e.asp?typyofPublicBodyID=4&category_E=Municipal%20Police%20Force
b0dcd13c-b707-4482-b06d-137163c6e9bc,Paquetville,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"1094 du Parc Street
Paquetville NB  E8R 1J4",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
b2ec2e26-03f9-4e75-838a-2d6e14a5d370,Senior and Healthy Aging Secretariat,,,,Departments and Agencies,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Sartain MacDonald Building
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=1
b4a7dce0-8025-4ed6-936a-b223e73563a7,Salisbury,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"56 Salisbury Street
Salisbury NB  E4J 3E3",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
b4b59834-317c-4f33-92a3-f2ccd3529efd,Memramcook,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"540 Centrale Street
Memramcook NB  E4K 3S6",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
b4c965e6-bf62-4d8a-a55e-09867c454f55,Rexton,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"79 Main Street
Rexton NB  E4W 1Z9",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
b5d02e5b-e585-41e9-9e6e-014c203fc71c,New Brunswick Museum,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"277 Douglas Avenue
Saint John NB  E2K 1E5",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
b6019b71-174d-4570-94fc-a32d6f2ed72e,District scolaire francophone nord-ouest,,,,"Schools, School Districts and District Education Councils(DECs)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"298 Martin Street
Edmundston, N.-B. E3V 5E5",,,http://www1.gnb.ca/cnb/DsS/SchoolDistricts-e.asp?typyofPublicBodyID=4&category_E=School%20Districts
b677fdd0-9764-4fe7-8a4b-07c9245cac9f,N.B. Grain Commission,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Agricultural Research Station (Experimental Farm)
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
b6ce750b-7269-4d71-89be-c63a9ffaf4a3,RSC 5,,,,Regional Service Commissions,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"1773 Water Street
Miramichi NB  E1N 1B2",,,http://www1.gnb.ca/cnb/DsS/RegionalServiceCommission-e.asp?typyofPublicBodyID=4&category_E=Regional%20Service%20Commissions
b755ebcb-9e5c-4482-837a-c9d573b43667,Riverside-Albert,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"5823 King Street
Riverside-Albert NB  E4H 4B4",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
b88b562c-fed3-4981-9f8b-25abe5218eef,Nackawic,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"115 Otis Drive
Nackawic NB  E6G 2P1",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
b939edb0-336c-483c-bff8-a641ceff04c2,Assessment and Planning Appeal Board,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"City Centre
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
bbc06d0a-7acf-4ea5-bd05-8601d688a6cd,Canterbury,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"199 Main Street
Canterbury NB  E6H 1M6",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
bd43e5d6-1f5b-46df-8b7a-a90dced8e437,Energy Efficiency and Conservations Agency of New Brunswick (Efficiency NB),,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"35 Charlotte Street
Saint John NB  E2L 2H3",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
be3d52eb-1db1-4f29-8384-8f2e5757286b,Centre Communautaire Sainte- Anne,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Centre Sainte-Anne
715 Priestman Street
Fredericton NB  E3B 5W7",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
be788b6a-c268-4b6a-b0d1-51176534efc2,Saint John Police Force,,,,Municipal Police Forces,ocd-organization/country:ca/province:nb,,,,,CA-NB,police@saintjohn.ca,"P.O. Box 1971
Saint John NB  E2L 4L1",,,http://www1.gnb.ca/cnb/DsS/MunicipalPoliceForces-e.asp?typyofPublicBodyID=4&category_E=Municipal%20Police%20Force
bef9a280-b8ef-4d73-9405-0273f2aa4cea,Sackville,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"P.O. Box 6191
Sackville NB  E4L 1G6",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
bfb100bd-3ebe-4769-b6cd-70b0c7d09065,Beaverbrook Art Gallery - Board of Governors,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"P.O. Box 605
Fredericton NB  E3B 5A6",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
c18abebb-665e-4e33-abd6-5d45a2fed497,New Brunswick Industrial Development Board,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Centennial Building
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
