title,abbr,key,category,parent,parent_key,description,url,jurisdiction,jurisdiction_code,source,source_url,address,contact,email,tags,created_at,updated_at
Atlantic Canada Opportunities Agency,ACOA,ca/ACOA,Statutory and Other Agencies,Atlantic Canada Opportunities Agency,ca/atlantic-canada-opportunities-agency,,www.acoa-apeca.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Blue Cross Centre,  Main Floor, 644 Main StreetPO Box 6051, Moncton, NB, E1C 9J8, Canada",,information@acoa-apeca.gc.ca,,6/18/13,7/8/13
Canada Agricultural Review Tribunal,CART,ca/CART,Statutory and Other Agencies,Agriculture and Agri-Food,ca/agriculture-and-agri-food,,www.cart-crac.gc.ca/CART-CRAC/,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"960 Carling Avenue, Building 60,  Birch Drive, Ottawa, ON, K1A 0C6, Canada",,infotribunal@cart-crac.gc.ca,,6/18/13,7/8/13
Canada Industrial Relations Board,CIRB,ca/CIRB,Statutory and Other Agencies,Human Resources and Skills Development,ca/human-resources-and-skills-development,,www.cirb-ccri.gc.ca/index_eng.asp,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"240 Sparks Street, 4th Floor West, Ottawa, ON, K1A 0X8, Canada",,info@ccri-cirb.gc.ca,,6/18/13,7/8/13
Canadian Artists and Producers Professional Relations Tribunal,CAPPRT,ca/CAPPRT,Statutory and Other Agencies,Human Resources and Skills Development,ca/human-resources-and-skills-development,,www.capprt-tcrpap.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"240 Sparks Street,  1st Floor,  West Tower, Ottawa, ON, K1A 1A1, Canada",,info@capprt-tcrpap.gc.ca,,6/18/13,7/8/13
Canadian Cultural Property Export Review Board,canadian-cultural-property-export-review-board,ca/canadian-cultural-property-export-review-board,Statutory and Other Agencies,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.pch.gc.ca/pgm/bcm-mcp/cebc-cperb/index-eng.cfm,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"25 Eddy Street, Gatineau, QC, K1A 0M5, Canada",,bcm-mcp@pch.gc.ca,,6/18/13,7/8/13
Canadian Environmental Assessment Agency,CEAA,ca/CEAA,Statutory and Other Agencies,Environment,ca/environment,,www.ceaa-acee.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Place Bell,  22nd Floor, 160 Elgin Street, Ottawa, ON, K1A 0H3, Canada",,info@ceaa-acee.gc.ca,,6/18/13,7/8/13
Canadian Forces Grievance Board,CFGB,ca/CFGB,Statutory and Other Agencies,National Defence,ca/national-defence,,www.cfgb-cgfc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"60 Queen Street,  10th Floor, Ottawa, ON, K1P 5Y7, Canada",,cfgb-cgfc@cfgb-cgfc.gc.ca,,6/18/13,7/8/13
Canadian Grain Commission,canadian-grain-commission,ca/canadian-grain-commission,Statutory and Other Agencies,Agriculture and Agri-Food,ca/agriculture-and-agri-food,,www.grainscanada.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"303 Main Street,  Suite 600, Winnipeg, MB, R3C 3G8, Canada",,contact@grainscanada.gc.ca,,6/18/13,7/8/13
Canadian Human Rights Commission,canadian-human-rights-commission,ca/canadian-human-rights-commission,Statutory and Other Agencies,Justice,ca/justice,,www.chrc-ccdp.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"344 Slater Street,  8th Floor, Ottawa, ON, K1A 1E1, Canada",,info.com@chrc-ccdp.gc.ca,,6/18/13,7/8/13
Canadian Human Rights Tribunal,HRTC,ca/HRTC,Statutory and Other Agencies,Justice,ca/justice,,www.chrt-tcdp.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"160 Elgin Street,  11th Floor, Ottawa, ON, K1A 1J4, Canada",,registrar-greffier@chrt-tcdp.gc.ca,,6/18/13,7/8/13
Canadian Intergovernmental Conference Secretariat,CICS,ca/CICS,Statutory and Other Agencies,Privy Council Office,ca/privy-council-office,,www.scics.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"222 Queen Street,  10th Floor, Ottawa, ON, K1P 5V9, Canada",,webmaster@scics.gc.ca,,6/18/13,7/8/13
Canadian International Development Agency,CIDA,ca/CIDA,Statutory and Other Agencies,Foreign Affairs and International Trade,ca/foreign-affairs-and-international-trade,,www.acdi-cida.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"200 Promenade du Portage, Gatineau, QC, K1A 0G4, Canada",,info@acdi-cida.gc.ca,,6/18/13,7/8/13
Canadian International Trade Tribunal,CITT,ca/CITT,Statutory and Other Agencies,Finance,ca/finance,,www.citt-tcce.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Standard Life Centre, 333 Laurier Avenue West,  15th Floor, Ottawa, ON, K1A 0G7, Canada",,secretary@citt-tcce.gc.ca,,6/18/13,7/8/13
Canadian Northern Economic Development Agency,CanNor,ca/CanNor,Statutory and Other Agencies,Health,ca/health,,www.CanNor.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Allavvik Building, Inuksugait Plaza IV, Iqaluit, NU, X0A 0H0, Canada",,InfoNorth-InfoNord@CanNor.gc.ca,,6/18/13,7/8/13
Canadian Radio-television and Telecommunications Commission,CRTC,ca/CRTC,Statutory and Other Agencies,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.crtc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Les Terrasses de la Chaudière,  Central Building, 1 Promenade du Portage, Gatineau, QC, J8X 4B1, Canada",,john.traversy@crtc.gc.ca,,6/18/13,7/8/13
Canadian Security Intelligence Service,canadian-security-intelligence-service,ca/canadian-security-intelligence-service,Statutory and Other Agencies,Public Safety,ca/public-safety,,www.csis-scrs.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"1941 Ogilvie Road, Ottawa, ON, K1J 1B7, Canada",,"",,6/18/13,7/8/13
Canadian Space Agency,CSA,ca/CSA,Statutory and Other Agencies,Industry,ca/industry,,www.asc-csa.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"John H. Chapman Space Centre, 6767 Route de l’Aéroport, Longueuil (Saint-Hubert), QC, J3Y 8Y9, Canada",,promo@asc-csa.gc.ca,,6/18/13,7/8/13
Canadian Transportation Agency,CTA,ca/CTA,Statutory and Other Agencies,"Transport, Infrastructure and Communities",ca/transport-infrastructure-and-communities,,www.cta-otc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"15 Eddy Street, Gatineau, QC, J8X 4B3, Canada",,info@otc-cta.gc.ca,,6/18/13,7/8/13
Citizenship Commission,citizenship-commission,ca/citizenship-commission,Statutory and Other Agencies,"Citizenship, Immigration and Multiculturalism",ca/citizenship-immigration-and-multiculturalism,,www.cic.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"219 Laurier Avenue West, Ottawa, ON, K1A 1L1, Canada",,george.springate@cic.gc.ca,,6/18/13,7/8/13
Communications Security Establishment,CSEC,ca/CSEC,Statutory and Other Agencies,National Defence,ca/national-defence,,www.cse-cst.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"1500 Bronson Avenue, Ottawa, ON, K1A 0K2, Canada",,public.affairs-affaires.publiques@cse-cst.gc.ca,,6/18/13,7/8/13
Copyright Board,CB,ca/CB,Statutory and Other Agencies,Industry,ca/industry,,www.cb-cda.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"56 Sparks Street,  Suite 800, Ottawa, ON, K1A 0C9, Canada",,secretariat@cb-cda.gc.ca,,6/18/13,7/8/13
Correctional Service of Canada,CSC,ca/CSC,Statutory and Other Agencies,Public Safety,ca/public-safety,,www.csc-scc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"340 Laurier Avenue West, Ottawa, ON, K1A 0P9, Canada",,"",,6/18/13,7/8/13
Courts Administration Service,courts-administration-service,ca/courts-administration-service,Statutory and Other Agencies,Justice,ca/justice,,www.cas-satj.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"TDM,  90 Sparks Street, Ottawa, ON, K1A 0H9, Canada",,reception@cas-satj.gc.ca,,6/18/13,7/8/13
Economic Development Agency of Canada for the Regions of Quebec,CED,ca/CED,Statutory and Other Agencies,Economic Development Agency of Canada for the Regions of Quebec,ca/economic-development-agency-of-canada-for-the-regions-of-quebec,,www.dec-ced.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Dominion Square Building, 1255 Peel Street,  Suite 900, Montréal, QC, H3B 2T9, Canada",,Info@dec-ced.gc.ca,,6/18/13,7/8/13
Employment Insurance Boards of Referees,employment-insurance-boards-of-referees,ca/employment-insurance-boards-of-referees,Statutory and Other Agencies,Human Resources and Skills Development,ca/human-resources-and-skills-development,,www.ae-ei.gc.ca/eng/board/home.shtml,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"355 North River Road,  11th Floor, Ottawa, ON, K1A 0L1, Canada",,"",,6/18/13,7/8/13
Federal Economic Development Agency for Southern Ontario,FedDev Ontario,ca/FedDev Ontario,Statutory and Other Agencies,Industry,ca/industry,,www.feddevontario.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"101 Frederick Street,  4th Floor, Kitchener, ON, N2H 6R2, Canada",,info@feddevontario.gc.ca,,6/18/13,7/8/13
Financial Consumer Agency of Canada,FCAC,ca/FCAC,Statutory and Other Agencies,Finance,ca/finance,,www.fcac.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"427 Laurier Avenue West,  6th Floor, Ottawa, ON, K1R 1B9, Canada",,info@fcac.gc.ca,,6/18/13,7/8/13
Financial Transactions and Reports Analysis Centre of Canada,FINTRAC,ca/FINTRAC,Statutory and Other Agencies,Finance,ca/finance,,www.fintrac-canafe.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"234 Laurier Avenue West,  24th Floor, Ottawa, ON, K1P 1H7, Canada",,guidelines-lignesdirectrices@fintrac-canafe.gc.ca,,6/18/13,7/8/13
Grain Appeal Tribunal,grain-appeal-tribunal,ca/grain-appeal-tribunal,Statutory and Other Agencies,Agriculture and Agri-Food,ca/agriculture-and-agri-food,,www.grainscanada.gc.ca/cgc-ccg/tribunal/gat-tag-eng.htm,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"600-303 Main Street, Winnipeg, MB, R3C 3G8, Canada",,contact@grainscanada.gc.ca,,6/18/13,7/8/13
Hazardous Materials Information Review Commission,HMIRC,ca/HMIRC,Statutory and Other Agencies,Health,ca/health,,www.hmirc-ccrmd.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"427 Laurier Avenue West,  7th Floor, Ottawa, ON, K1A 1M3, Canada",,hmirc-ccrmd@hc-sc.gc.ca,,6/18/13,7/8/13
Immigration and Refugee Board,IRB,ca/IRB,Statutory and Other Agencies,"Citizenship, Immigration and Multiculturalism",ca/citizenship-immigration-and-multiculturalism,,www.irb-cisr.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Minto Place,  Canada Building, 344 Slater Street,  12th Floor, Ottawa, ON, K1A 0K1, Canada",,contact@irb-cisr.gc.ca,,6/18/13,7/8/13
Indian Residential Schools Truth and Reconciliation Commission,indian-residential-schools-truth-and-reconciliation-commission,ca/indian-residential-schools-truth-and-reconciliation-commission,Statutory and Other Agencies,Aboriginal Affairs and Northern Development,ca/aboriginal-affairs-and-northern-development,,www.trc-cvr.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"360 Main Street,  Suite 1500, Winnipeg, MB, R3C 3Z3, Canada",,info@trc.ca,,6/18/13,7/8/13
Inuvialuit Arbitration Board,inuvialuit-arbitration-board,ca/inuvialuit-arbitration-board,Statutory and Other Agencies,Aboriginal Affairs and Northern Development,ca/aboriginal-affairs-and-northern-development,,www.aadnc-aandc.gc.ca/eng/1100100011114/1100100011115,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Inuvialuit Arbitration Board, Canada",,lalstindar@hotmail.com,,6/18/13,7/8/13
Library and Archives of Canada,LAC,ca/LAC,Statutory and Other Agencies,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.collectionscanada.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"550 de la Cité Boulevard, Gatineau, QC, K1A 0N4, Canada",,reference@bac-lac.gc.ca,,6/18/13,7/8/13
Merchant Seamen Compensation Board,MSCB,ca/MSCB,Statutory and Other Agencies,Human Resources and Skills Development,ca/human-resources-and-skills-development,,www.hrsdc.gc.ca/eng/labour/publications/workers_compensation/mscb.shtml,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Merchant Seamen Compensation Board, Ottawa, ON, K1A 0J2, Canada",,"",,6/18/13,7/8/13
Military Police Complaints Commission,MPCC,ca/MPCC,Statutory and Other Agencies,National Defence,ca/national-defence,,www.mpcc-cppm.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"270 Albert Street,  10th Floor, Ottawa, ON, K1P 5G8, Canada",,commission@mpcc-cppm.gc.ca,,6/18/13,7/8/13
National Energy Board,NEB,ca/NEB,Statutory and Other Agencies,Natural Resources,ca/natural-resources,,www.neb-one.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"444 Seventh Avenue SW, Calgary, AB, T2P 0X8, Canada",,info@neb-one.gc.ca,,6/18/13,7/8/13
National Farm Products Council,FPCC,ca/FPCC,Statutory and Other Agencies,Agriculture and Agri-Food,ca/agriculture-and-agri-food,,www.fpcc-cpac.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Central Experimental Farm, 960 Carling AvenueBuilding 59, Ottawa, ON, K1A 0C6, Canada",,fpcc-cpac@agr.gc.ca,,6/18/13,7/8/13
National Film Board,NFB,ca/NFB,Statutory and Other Agencies,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.nfb-onf.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Norman McLaren Building, 3155 Côte-de-Liesse Road, Montreal, QC, H4N 2N4, Canada",,a.saint-germain@nfb.ca,,6/18/13,7/8/13
National Parole Board,PBC,ca/PBC,Statutory and Other Agencies,Public Safety,ca/public-safety,,www.pbc-clcc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"410 Laurier Avenue West, Ottawa, ON, K1A 0R1, Canada",,info@pbc-clcc.gc.ca,,6/18/13,7/8/13
Northern Pipeline Agency,NPA,ca/NPA,Statutory and Other Agencies,Natural Resources,ca/natural-resources,,www.npa.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"615 Booth Street, Ottawa, ON, K1A 0E9, Canada",,npa.apn@nrcan.gc.ca,,6/18/13,7/8/13
Occupational Health and Safety Tribunal Canada,OHSTC,ca/OHSTC,Statutory and Other Agencies,Human Resources and Skills Development,ca/human-resources-and-skills-development,,www.ohstc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"47 Clarence Street,  Suite 200, Ottawa, ON, K1N 9K1, Canada",,registrar-registraire@ohstc-tsstc.gc.ca,,6/18/13,7/8/13
Office of Infrastructure of Canada,INFC,ca/INFC,Statutory and Other Agencies,"Transport, Infrastructure and Communities",ca/transport-infrastructure-and-communities,,www.infc.gc.ca/infc-eng.html,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"180 Kent Street,  Suite 1100, Ottawa, ON, K1P 0B6, Canada",,info@infc.gc.ca,,6/18/13,7/8/13
"Office of the Co-ordinator, Status of Women",SWC,ca/SWC,Statutory and Other Agencies,Human Resources and Skills Development,ca/human-resources-and-skills-development,,www.swc-cfc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"MacDonald Building, 123 Slater Street,  10th Floor, Ottawa, ON, K1P 1H9, Canada",,communications@swc-cfc.gc.ca,,6/18/13,7/8/13
Office of the Commissioner for Federal Judicial Affairs,FJA,ca/FJA,Statutory and Other Agencies,Justice,ca/justice,,www.fja-cmf.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"99 Metcalfe Street,  8th Floor, Ottawa, ON, K1A 1E3, Canada",,info@fja-cmf.gc.ca,,6/18/13,7/8/13
Office of the Commissioner of Review Tribunals,office-of-the-commissioner-of-review-tribunals,ca/office-of-the-commissioner-of-review-tribunals,Statutory and Other Agencies,Human Resources and Skills Development,ca/human-resources-and-skills-development,,www.ocrt-bctr.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"P.O. Box 8250,  STN T, Ottawa, ON, K1G 5S5, Canada",,info@ocrt-bctr.gc.ca,,6/18/13,7/8/13
Office of the Communications Security Establishment Commissioner,office-of-the-communications-security-establishment-commissioner,ca/office-of-the-communications-security-establishment-commissioner,Statutory and Other Agencies,National Defence,ca/national-defence,,www.ocsec-bccst.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"PO Box 1984 STN B, Ottawa, ON, K1P 5R5, Canada",,info@ocsec-bccst.gc.ca,,6/18/13,7/8/13
Office of the Correctional Investigator of Canada,OCI,ca/OCI,Statutory and Other Agencies,Public Safety,ca/public-safety,,www.oci-bec.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"PO Box 3421 STN D, Ottawa, ON, K1P 6L4, Canada",,org@oci-bec.gc.ca,,6/18/13,7/8/13
Office of the Director of Public Prosecutions,PPSC,ca/PPSC,Statutory and Other Agencies,Justice,ca/justice,,www.ppsc-sppc.gc.ca/,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"284 Wellington Street, Ottawa, ON, K1A 0H8, Canada",,info@ppsc.gc.ca,,6/18/13,7/8/13
Office of the Governor General’s Secretary,office-of-the-governor-general-s-secretary,ca/office-of-the-governor-general-s-secretary,Statutory and Other Agencies,Privy Council Office,ca/privy-council-office,,www.gg.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"1 Sussex Drive, Ottawa, ON, K1A 0A1, Canada",,info@gg.ca,,6/18/13,7/8/13
Office of the Superintendent of Financial Institutions,OSFI,ca/OSFI,Statutory and Other Agencies,Finance,ca/finance,,www.osfi-bsif.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"255 Albert Street,  16th Floor, Ottawa, ON, K1A 0H2, Canada",,information@osfi-bsif.gc.ca,,6/18/13,7/8/13
Office of the Umpire,office-of-the-umpire,ca/office-of-the-umpire,Statutory and Other Agencies,Human Resources and Skills Development,ca/human-resources-and-skills-development,,www.ae-ei.gc.ca/eng/umpire/umpire_home.shtml,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"112 Kent Street, Ottawa, ON, K1P 5P2, Canada",,"",,6/18/13,7/8/13
Patented Medicine Prices Review Board,PMPRB,ca/PMPRB,Statutory and Other Agencies,Health,ca/health,,www.pmprb-cepmb.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Standard Life Centre, 333 Laurier Avenue West,  Suite 1400, Ottawa, ON, K1P 1C1, Canada",,pmprb@pmprb-cepmb.gc.ca,,6/18/13,7/8/13
Pension Appeals Board,pension-appeals-board,ca/pension-appeals-board,Statutory and Other Agencies,Human Resources and Skills Development,ca/human-resources-and-skills-development,,www.pab-cap.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"P.O. Box 8567,  STN T, Ottawa, ON, K1G 3H9, Canada",,info@pab-cap.gc.ca,,6/18/13,7/8/13
Privy Council Office,PCO,ca/PCO,Statutory and Other Agencies,Privy Council Office,ca/privy-council-office,,www.pco-bcp.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"85 Sparks Street,  Room 1000, Ottawa, ON, K1A 0A3, Canada",,info@pco-bcp.gc.ca,,6/18/13,7/8/13
Public Health Agency of Canada,PHAC,ca/PHAC,Statutory and Other Agencies,Health,ca/health,,www.phac-aspc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"130 Colonnade Road, Address Locator 6501C, Ottawa, ON, K1A 0K9, Canada",,david.butler-jones@phac-aspc.gc.ca,,6/18/13,7/8/13
Public Service Commission,PSC,ca/PSC,Statutory and Other Agencies,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.psc-cfp.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"L’Esplanade Laurier,  West Tower, 300 Laurier Avenue West, Ottawa, ON, K1A 0M7, Canada",,infocom@psc-cfp.gc.ca,,6/18/13,7/8/13
Public Service Labour Relations Board,public-service-labour-relations-board,ca/public-service-labour-relations-board,Statutory and Other Agencies,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.pslrb-crtfp.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"C.D. Howe Building, 240 Sparks Street,  6th Floor,  West Tower, Ottawa, ON, K1P 5V2, Canada",,mail.courrier@pslrb-crtfp.gc.ca,,6/18/13,7/8/13
Public Service Staffing Tribunal,PSST,ca/PSST,Statutory and Other Agencies,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.psst-tdfp.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"240 Sparks Street,  6th Floor,  West Tower, Ottawa, ON, K1A 0A5, Canada",,Info@psst-tdfp.gc.ca,,6/18/13,7/8/13
Registrar of the Supreme Court of Canada,registrar-of-the-supreme-court-of-canada,ca/registrar-of-the-supreme-court-of-canada,Statutory and Other Agencies,Justice,ca/justice,,www.scc-csc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Supreme Court of Canada, 301 Wellington Street, Ottawa, ON, K1A 0J1, Canada",,reception@scc-csc.ca,,6/18/13,7/8/13
Registry of the Competition Tribunal,registry-of-the-competition-tribunal,ca/registry-of-the-competition-tribunal,Statutory and Other Agencies,Industry,ca/industry,,www.ct-tc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Thomas D’Arcy McGee Building, 90 Sparks Street,  Suite 600, Ottawa, ON, K1P 5B4, Canada",,tribunal@ct-tc.gc.ca,,6/18/13,7/8/13
Registry of the Public Servants Disclosure Protection Tribunal,PSDPTC,ca/PSDPTC,Statutory and Other Agencies,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.psdpt-tpfd.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"90 Sparks Street,  Suite 540, Ottawa, ON, K1P 5B4, Canada",,tribunal@psdpt-tpfd.gc.ca,,6/18/13,7/8/13
Registry of the Specific Claims Tribunal,RSCTC,ca/RSCTC,Statutory and Other Agencies,Aboriginal Affairs and Northern Development,ca/aboriginal-affairs-and-northern-development,,www.sct-trp.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"427 Laurier West,  4th Floor, PO Box 31, Ottawa, ON, K1R 7Y2, Canada",,claims.revendications@sct-trp.ca,,6/18/13,7/8/13
Royal Canadian Mounted Police,royal-canadian-mounted-police,ca/royal-canadian-mounted-police,Statutory and Other Agencies,Public Safety,ca/public-safety,,www.rcmp-grc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"73 Leikin Drive, Ottawa, ON, K1A 0R2, Canada",,Bob.Paulson@rcmp-grc.gc.ca,,6/18/13,7/8/13
Royal Canadian Mounted Police External Review Committee,ERC,ca/ERC,Statutory and Other Agencies,Public Safety,ca/public-safety,,www.erc-cee.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"PO Box 1159 STN B, Ottawa, ON, K1P 5R2, Canada",,org@erc-cee.gc.ca,,6/18/13,7/8/13
